,id,sold_quantity,name,price,date_created,category_name,category_id,entity_type
0,MLA19148883,91440,Smart Tech JSD-520,13298.67,2022-06-08 14:11:14+00:00,Accesorios para Vehículos,MLA5725,PRODUCT
1,MLA15018045,53500,Neumático Pirelli Formula Energy P 175/65R14 82 T,55386.0,2019-07-31 19:54:20+00:00,Accesorios para Vehículos,MLA5725,PRODUCT
17,MLA15737754,33824,Cubierta trasera para moto Pirelli Super City para uso con cámara de 90/90-18 P 51 x 1 unidad,35200.0,2020-05-21 17:18:38+00:00,Accesorios para Vehículos,MLA5725,PRODUCT
7,MLA20023033,21048,Pack 4 Paños Microfibra Multiuso Limpieza Auto Hogar Oficina Color Varios,2216.0,2022-12-07 13:50:57+00:00,Accesorios para Vehículos,MLA5725,PRODUCT
8,MLA785918507,13000,Kit Led Cree Cob H1 H7 H3 9005 12/24v 2019 C6+ 2 Posicion,4199.0,2019-05-11 21:13:45+00:00,Accesorios para Vehículos,MLA5725,ITEM
3,MLA22386055,12803,"Aceite para motor Total semi-sintético 10W-40 para autos, pickups & suvs de 1 unidad x 4L",15620.0,2023-03-28 20:57:51+00:00,Accesorios para Vehículos,MLA5725,PRODUCT
15,MLA19628368,12286,"Aceite para motor Valvoline semi-sintético 10W-40 para autos, pickups & suv de 1 unidad x 3.784L",13490.0,2022-09-26 19:34:11+00:00,Accesorios para Vehículos,MLA5725,PRODUCT
13,MLA19719361,11128,Aspiradora Para Auto Y Hogar Yelmo As-3240 Recargable Usb C,19999.0,2022-10-25 13:10:51+00:00,Accesorios para Vehículos,MLA5725,PRODUCT
6,MLA19667474,10337,"Aceite para motor Shell semi-sintético 10W-40 para autos, pickups & suvs x 4L",14689.0,2022-10-03 15:26:29+00:00,Accesorios para Vehículos,MLA5725,PRODUCT
9,MLA19628361,9953,Shell Helix HX8 Professional AV 5W-40 - 4 L - Unidad - 1 - 4 L,22789.0,2022-09-26 19:34:10+00:00,Accesorios para Vehículos,MLA5725,PRODUCT
5,MLA935661345,5000,Scanner Automotriz Multimarca Elm327 Obd2 V2.1 Bluetooth,2630.0,2021-08-24 15:09:34+00:00,Accesorios para Vehículos,MLA5725,ITEM
11,MLA853627996,5000,Cubierta Drook 2.75 14 Tt 6 Telas Trip/biz/smash/110c,17623.0,2020-05-06 13:52:34+00:00,Accesorios para Vehículos,MLA5725,ITEM
12,MLA904876200,5000,Candado Blindado Para Moto Traba Disco Con Alarma 2 Llaves,9499.0,2021-01-19 22:14:08+00:00,Accesorios para Vehículos,MLA5725,ITEM
16,MLA801388354,5000,Stereo Auto Doble Din Pantalla Tactil Mirrorlink Camara Rev,37999.0,2019-07-18 21:50:33+00:00,Accesorios para Vehículos,MLA5725,ITEM
18,MLA862867157,5000,Stereo Auto Pantalla Bluetooth Mp3 Usb Fm Lcd Auto,12999.0,2020-06-17 23:14:45+00:00,Accesorios para Vehículos,MLA5725,ITEM
2,MLA606861275,4100,Funda Cubre Moto Cobertor Lluvia Polvo Sol.  Cubre Moto,3591.0,2016-02-20 01:46:03+00:00,Accesorios para Vehículos,MLA5725,ITEM
10,MLA23380726,3902,Stereo Para Auto Bluetooth Display Lcd Mp3 Usb Radio Fm Sd,14999.0,2023-05-19 22:18:10+00:00,Accesorios para Vehículos,MLA5725,PRODUCT
14,MLA924716196,2250,Funda Cubre Coche Impermeable Con Bolso De Regalo S-xl,9999.0,2021-06-09 17:52:48+00:00,Accesorios para Vehículos,MLA5725,ITEM
4,MLA1364708505,1450,Kit Cree Led C6 Mini H4 H1 H7 H3 H8 H11 H16 Psx24w 9006,5490.0,2023-04-03 20:46:22+00:00,Accesorios para Vehículos,MLA5725,ITEM
22,MLA13121234,47772,Hidrolavadora eléctrica Lüsqtoff HL-120 naranja y negra de 1200W con 105bar de presión máxima 220V - 50Hz,55335.0,2018-11-29 13:29:06+00:00,Agro,MLA1512,PRODUCT
28,MLA15829403,28130,Lüsqtoff Flux SML130-7 - Naranja/Negro - 220V - 50 Hz,128299.0,2020-07-01 15:06:11+00:00,Agro,MLA1512,PRODUCT
19,MLA19200921,25687,Lüsqtoff Megairon-100 - Naranja/Negro - 220V - 50 Hz/60 Hz,59500.0,2022-06-24 15:02:05+00:00,Agro,MLA1512,PRODUCT
21,MLA14603977,15284,Bomba periférica Gamma Leve QB60 0.5hp color celeste 60Hz 220V,24554.0,2019-05-09 22:00:58+00:00,Agro,MLA1512,PRODUCT
32,MLA16216420,7240,Hidrolavadora eléctrica Daewoo Eco DAX21-150 de 2000W con 140bar de presión máxima 220V,141000.0,2020-11-03 15:29:18+00:00,Agro,MLA1512,PRODUCT
20,MLA19586510,5932,Soldadora inverter Daewoo MINIDWMMA MINIDW100MMA MINIDW100MMA negra y naranja 50Hz 220V,48081.0,2022-09-07 17:29:10+00:00,Agro,MLA1512,PRODUCT
27,MLA17717346,2378,Hidrolavadora eléctrica Cadena Zero HI110 ZEHI110 de 1450W con 110bar de presión máxima 220V,55673.6,2021-04-05 19:51:20+00:00,Agro,MLA1512,PRODUCT
37,MLA16479701,2130,Kushiro BP 80 - Negro - 220V - 1 hp,43499.13,2020-12-01 18:40:30+00:00,Agro,MLA1512,PRODUCT
34,MLA21791453,1256,Tanque De Agua 300 Lts Extra Chato 64 Cm Alto X 83 Cm Diam,32500.0,2023-02-19 11:36:53+00:00,Agro,MLA1512,PRODUCT
24,MLA928701530,500,Hilo Electroplastico Electroplast 1000 Metros Standard Full,15999.0,2021-07-08 14:06:59+00:00,Agro,MLA1512,ITEM
25,MLA902005840,500,Hilo Electroplastico Electroplast 500 Metros Standard Full,6934.05,2020-12-22 21:01:59+00:00,Agro,MLA1512,ITEM
26,MLA1104509514,500,100 Aisladores Aislantes Para Boyero Campanita Envio Rapido,5199.0,2021-09-22 13:00:02+00:00,Agro,MLA1512,ITEM
29,MLA1125369616,500,Hilo Boyero Electrico Electroplast® 500 Metros Standard 4h,7638.0,2022-02-28 17:19:02+00:00,Agro,MLA1512,ITEM
31,MLA913169453,500,Pinza Caravanas Universal Tipo Allflex Con Aguja De Repuesto,15999.0,2021-03-23 14:46:29+00:00,Agro,MLA1512,ITEM
35,MLA908877608,500,Boyero Vaquero 60 Km Mas Panel Solar 10w,82281.75,2021-02-19 12:08:10+00:00,Agro,MLA1512,ITEM
23,MLA1316644717,250,Electrificador - Boyero Electro 5km,15990.0,2023-01-20 15:29:44+00:00,Agro,MLA1512,ITEM
38,MLA773913817,250,Pinza Elastrator Castracion Bovino / Ovino + 100 Gomitas,34999.0,2019-03-05 12:39:11+00:00,Agro,MLA1512,ITEM
33,MLA1102737510,150,Cable Electroplastico 6 Alambres X 500mts [4 Bobinas] Boyero,32400.0,2021-09-10 20:18:22+00:00,Agro,MLA1512,ITEM
30,MLA1318702355,100,Electrificador - Boyero Electro 15km,20990.0,2023-01-23 18:26:18+00:00,Agro,MLA1512,ITEM
36,MLA1142088345,25,"Semillas De Mijo Forrajero Siembra, Pastura, Brote X 30 Kg",21000.0,2022-06-11 14:59:00+00:00,Agro,MLA1512,ITEM
39,MLA16167744,325106,Café au lait en cápsula Nescafé Dolce Gusto,2272.0,2020-10-15 14:11:24+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
40,MLA19629590,244784,16 Capsulas Cortado Espresso Dolce Gusto Nescafe,2349.0,2022-09-26 23:04:11+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
42,MLA16167699,219718,Cápsulas Nescafé Dolce Gusto Lungo,2272.0,2020-10-15 14:11:20+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
45,MLA16167625,114220,Cápsulas Nescafé Dolce Gusto Cappuccino,2272.0,2020-10-15 14:11:15+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
51,MLA16167792,80610,Cápsulas Nescafé Dolce Gusto Latte Macchiato,2349.0,2020-10-15 14:11:28+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
44,MLA21017193,73699,Yerba mate Playadito suave 1000g,1879.0,2023-01-04 17:52:28+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
58,MLA16595257,73254,Mayonesa Natura sin TACC en doypack 500 ml,468.0,2020-12-10 18:38:04+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
54,MLA19939007,66453,Leche Descremada Larga Vida X 1 L Tregar ,494.88,2022-12-02 23:32:36+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
56,MLA16010049,60945,Aceite de girasol Natura botellasin TACC 1.5 l ,1223.0,2020-08-13 16:30:32+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
48,MLA16595027,54835,Mayonesa Natura sin gluten doypack 950g,890.0,2020-12-10 18:37:41+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
43,MLA20719337,42605,Fideos Tirabuzón Lucchetti 500g,600.0,2022-12-15 17:44:16+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
41,MLA19839481,36127,Yerba mate Canarias sabor tradicional 1kg,3825.0,2022-11-16 21:12:08+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
55,MLA19938866,23857,Cápsulas Starbucks Caramel Macchiato X 12 Dolce Gusto,2318.8,2022-12-02 22:04:53+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
49,MLA22575565,16848,Galletitas De Agua Sandwich La Providencia Pack Familiar X5,649.35,2023-04-14 11:07:32+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
52,MLA16010002,16400,Aceite de girasol Natura botella3 l ,3958.0,2020-08-13 16:30:24+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
47,MLA19593112,14639,Aceite De Coco God Bless You Neutro 1L,6527.46,2022-09-09 23:39:32+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
46,MLA19875119,13795, Muecas Caja X16 Barritas Cereal Chocolate Avellanas Y Coco,4774.0,2022-11-21 21:39:13+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
57,MLA19609638,9264,Galletitas Surtido Bagley Paquete De 398 Grs,963.32,2022-09-15 23:02:36+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
50,MLA21088240,8396,Caja 40 Alfajores Guaymallen Chocolate Negro Dulce De Leche,3150.0,2023-01-10 17:17:56+00:00,Alimentos y Bebidas,MLA1403,PRODUCT
53,MLA1107994166,5000,Oferta De Vino Luigi  En Combo (8 Botellas)a. Quirino ,17499.0,2021-10-13 17:14:31+00:00,Alimentos y Bebidas,MLA1403,ITEM
59,MLA8726956,115448,Alimento Excellent Adult para gato adulto sabor pollo y arroz en bolsa de 7.5 kg,16875.0,2017-12-06 20:18:54+00:00,Animales y Mascotas,MLA1071,PRODUCT
60,MLA15135858,94258,Alimento Royal Canin Size Health Nutrition Mini Adult para perro adulto de raza pequeña sabor mix en bolsa de 7.5 kg,18500.0,2019-09-12 14:36:53+00:00,Animales y Mascotas,MLA1071,PRODUCT
63,MLA8755744,85090,Alimento Royal Canin Club Performance Adult para perro adulto todos los tamaños sabor mix en bolsa de 20 kg,26070.0,2017-12-26 14:13:27+00:00,Animales y Mascotas,MLA1071,PRODUCT
64,MLA15233904,83880,Alimento Maintenance Criadores  para perro adulto todos los tamaños sabor carne y pollo en bolsa de 22 kg,7918.0,2019-11-11 20:17:28+00:00,Animales y Mascotas,MLA1071,PRODUCT
69,MLA8975871,69956,Agroindustrias Baires Old Prince Premium Perro Adulto - Todos los tamaños - Pollo/Carne - 20 kg - Bolsa - Seca,13545.0,2018-03-06 12:22:20+00:00,Animales y Mascotas,MLA1071,PRODUCT
65,MLA8726955,68930,Alimento Excellent Adult para gato adulto sabor pollo y arroz en bolsa de 15 kg,32391.0,2017-12-06 20:18:54+00:00,Animales y Mascotas,MLA1071,PRODUCT
67,MLA8726953,63918,Purina Excellent Urinary Gato Adulto - Pollo/Arroz - 7.5 kg - 7.5 kg - Bolsa - Seca - Unidad - 1,19935.0,2017-12-06 20:18:54+00:00,Animales y Mascotas,MLA1071,PRODUCT
66,MLA15394015,62070,Alimento Excellent Maintenance Formula para perro adulto todos los tamaños sabor mix en bolsa de 20 kg,20925.0,2020-01-21 13:36:04+00:00,Animales y Mascotas,MLA1071,PRODUCT
76,MLA8755752,57602,Alimento Sieger Criadores All In One para perro todos los tamaños en bolsa de 20 kg,23410.0,2017-12-26 14:13:28+00:00,Animales y Mascotas,MLA1071,PRODUCT
73,MLA15135849,54996,Alimento Royal Canin Size Health Nutrition Medium Adult para perro adulto de raza mediana sabor mix en bolsa de 15 kg,27481.0,2019-09-12 14:36:52+00:00,Animales y Mascotas,MLA1071,PRODUCT
75,MLA15135851,45938,Mars Petcare Royal Canin Size Health Nutrition Maxi Adult Perro Adulto - Grande - Mix - 15 kg - Bolsa - Seca,26990.0,2019-09-12 14:36:52+00:00,Animales y Mascotas,MLA1071,PRODUCT
78,MLA8918888,40810,Alimento Royal Canin Club Performance para gato adulto sabor mix en bolsa de 7.5 kg,17722.0,2018-02-14 14:39:00+00:00,Animales y Mascotas,MLA1071,PRODUCT
74,MLA15144814,38271,Alimento Pro Plan OptiHealth Pro Plan para perro adulto de raza mediana sabor pollo y arroz en bolsa de 18 kg,29900.0,2019-09-18 18:21:19+00:00,Animales y Mascotas,MLA1071,PRODUCT
68,MLA15168925,30689,"Alimento Pedigree Óptima Digestión Etapa 2 para perro adulto todos los tamaños sabor carne, pollo y cereales en bolsa de 21 kg",14786.64,2019-10-02 19:32:02+00:00,Animales y Mascotas,MLA1071,PRODUCT
70,MLA10201197,26730,Alimento Agility Active Health para perro adulto de raza mediana y grande sabor mix en bolsa de 20 kg,15350.0,2018-07-26 16:07:00+00:00,Animales y Mascotas,MLA1071,PRODUCT
72,MLA13125652,19082,Alimento Agility Premium Urinary para gato adulto sabor mix en bolsa de 10 kg,16700.0,2018-11-29 15:04:07+00:00,Animales y Mascotas,MLA1071,PRODUCT
77,MLA11878396,18676,Alimento Royal Canin Feline Health Nutrition Fit para gato adulto sabor mix en bolsa de 15 kg,39686.0,2018-10-10 19:52:05+00:00,Animales y Mascotas,MLA1071,PRODUCT
61,MLA22371309,12693,Old Prince Noveles Cordero Y Arroz Adulto  X 18 Kg,19698.0,2023-03-24 20:14:24+00:00,Animales y Mascotas,MLA1071,PRODUCT
62,MLA20995296,10670,Old Prince Premium Adultos Todos Los Tamaños En Bolsa De 23 Kg,13545.0,2023-01-04 03:49:18+00:00,Animales y Mascotas,MLA1071,PRODUCT
71,MLA1122016361,5000,"Piedritas Para Gatos Aglomerante Rubicat 21,2kg Persa Siames",4160.0,2022-02-03 17:43:46+00:00,Animales y Mascotas,MLA1071,ITEM
79,MLA15843641,21464,Samsung VC20CCNMA 1.5 L - Negro - 220V,73911.6,2020-07-08 15:23:43+00:00,Antigüedades y Colecciones,MLA1367,PRODUCT
81,MLA925577126,5000,Mini Perfumero Portátil Recargable 5ml Atomizador Colores,2299.0,2021-06-14 20:58:03+00:00,Antigüedades y Colecciones,MLA1367,ITEM
97,MLA15157343,4380,Oster Perfect Brew BVSTEM7300 - Acero inoxidable - 220V,444552.0,2019-09-26 12:31:54+00:00,Antigüedades y Colecciones,MLA1367,PRODUCT
80,MLA20008375,2994,Molinillo De Cafe Y Semillas Peabody Smart Chef Pe-mc9100,20499.0,2022-12-07 13:40:12+00:00,Antigüedades y Colecciones,MLA1367,PRODUCT
86,MLA20008383,2662,Molinillo De Cafe Ultracomb Mo8100a 120w Acero Inoxidable,18122.0,2022-12-07 13:40:13+00:00,Antigüedades y Colecciones,MLA1367,PRODUCT
85,MLA900665663,2159,Mini Perfumero Portatil Recargable 5ml Ideal Viajes Colores,1999.0,2020-12-11 13:59:15+00:00,Antigüedades y Colecciones,MLA1367,ITEM
83,MLA900683500,730,Mini Perfumero Portatil Recargable 5ml Atomizador Colores,1999.0,2020-12-11 15:20:15+00:00,Antigüedades y Colecciones,MLA1367,ITEM
98,MLA20008386,691,Molinillo De Cafe Oster Mh23 Color Gris,48599.0,2022-12-07 13:40:13+00:00,Antigüedades y Colecciones,MLA1367,PRODUCT
82,MLA1285511942,500,Mini Perfumero Portátil Recargable 5ml Atomizador Colores,1827.35,2022-12-19 20:02:51+00:00,Antigüedades y Colecciones,MLA1367,ITEM
84,MLA623602486,500,Bandera Argentina 90 X 150cm Con Sol Oferta!!!,2610.0,2016-06-10 12:46:17+00:00,Antigüedades y Colecciones,MLA1367,ITEM
91,MLA859199369,500,Mini Perfumero Recargable 8ml A Rosca Porta Perfume Locion,2533.0,2020-05-31 14:59:12+00:00,Antigüedades y Colecciones,MLA1367,ITEM
88,MLA20035787,326,Licuadora De Vaso Atma Li8444rp 500w 5 Velocidades,28639.0,2022-12-07 13:59:53+00:00,Antigüedades y Colecciones,MLA1367,PRODUCT
87,MLA904219695,250,Banderas Publicitarias Promocionales Personalizadas 100x70cm,6600.0,2021-01-14 16:24:55+00:00,Antigüedades y Colecciones,MLA1367,ITEM
90,MLA635816739,200,Bandera Argentina 60 X 90cm Con Sol Oferta!!!,1310.0,2016-09-20 18:46:22+00:00,Antigüedades y Colecciones,MLA1367,ITEM
94,MLA851085844,100,Bandera Argentina De Flameo *140x250cms* - Oficial Reforzada,15790.0,2020-04-23 18:04:17+00:00,Antigüedades y Colecciones,MLA1367,ITEM
95,MLA1383134100,100,5 Mini Perfumeros Portátil Recargable 5ml Atomizador Colores,8141.77,2023-03-29 22:09:46+00:00,Antigüedades y Colecciones,MLA1367,ITEM
89,MLA721293444,80,Mini Perfumero Recargable X 5u Via Atomizador 5ml Promoción,8363.0,2018-04-25 11:38:52+00:00,Antigüedades y Colecciones,MLA1367,ITEM
92,MLA670769993,60,Regalo Dia Amigo X 10 U. Perfumero Recargable 5ml Atomizador,16173.0,2017-06-15 17:16:23+00:00,Antigüedades y Colecciones,MLA1367,ITEM
93,MLA1373255195,43,Mini Perfumero Portátil Recargable 5ml Atomizador Colores,1856.1,2023-06-13 19:37:27+00:00,Antigüedades y Colecciones,MLA1367,ITEM
96,MLA1347075767,25,Bandera Javier Milei 2023 90 X 150cm,3990.0,2023-02-15 17:35:56+00:00,Antigüedades y Colecciones,MLA1367,ITEM
118,MLA14811959,555872,Art-Jet A4 fotográfico de 20 hojas de 115g color blanco por unidad,2990.0,2019-06-25 18:30:03+00:00,"Arte, Librería y Mercería",MLA1368,PRODUCT
99,MLA20800098,274340,Resma Punax A4 75 gr,2793.0,2022-12-19 20:11:28+00:00,"Arte, Librería y Mercería",MLA1368,PRODUCT
101,MLA11578259,185822,Resma Autor A4 multifunción de 500 hojas de 75g color blanco por unidad,2780.0,2018-10-01 19:29:41+00:00,"Arte, Librería y Mercería",MLA1368,PRODUCT
104,MLA14814752,77002,Resma Boreal A4 multifunción de 500 hojas de 75g color blanco por unidad,2844.0,2019-06-26 13:21:09+00:00,"Arte, Librería y Mercería",MLA1368,PRODUCT
103,MLA20794899,56890,Kit 10 Resma Pampa A4 multifunción de 500 hojas de 70 gr color blanco,28999.0,2022-12-19 14:29:24+00:00,"Arte, Librería y Mercería",MLA1368,PRODUCT
100,MLA23644151,34291,Pizarra Blanca 120x300 Marco Aluminio Clase X Zoom O Escuela,70500.0,2023-06-02 15:01:11+00:00,"Arte, Librería y Mercería",MLA1368,PRODUCT
112,MLA23565243,14715,Pizarra Blanca 90x140cm Prémium + Accesorios,21400.0,2023-05-31 00:01:09+00:00,"Arte, Librería y Mercería",MLA1368,PRODUCT
113,MLA840031481,8749,Cinta Al Bies Colores Varios Ancho 20 Mm Rollo X 25 Mts,1600.0,2020-02-19 15:08:04+00:00,"Arte, Librería y Mercería",MLA1368,ITEM
107,MLA877387604,5000,Resma A4 Pampa 500 Hojas 70gr Papel Blanco X 10unid,29800.0,2020-09-08 13:59:43+00:00,"Arte, Librería y Mercería",MLA1368,ITEM
108,MLA1123489347,5000,Kit 10 Resmas Pampa A4 70 G Papel Blanco Caja X10 U,28999.0,2022-02-14 15:29:59+00:00,"Arte, Librería y Mercería",MLA1368,ITEM
110,MLA743644205,5000,Calculadora Científica 20 Dígitos Funciones Números Escolar,3499.0,2018-08-17 22:28:27+00:00,"Arte, Librería y Mercería",MLA1368,ITEM
111,MLA929623547,5000,"Kit 10 Resmas Boreal A4 75gr 21x29,7 Papel Blanco Alcalino",31899.0,2021-07-15 19:27:58+00:00,"Arte, Librería y Mercería",MLA1368,ITEM
116,MLA1111539962,5000,Cera De Soja Comercial X 1 Kilo. Soy Wax. Excelente Calidad.,1592.71,2021-11-09 02:29:02+00:00,"Arte, Librería y Mercería",MLA1368,ITEM
102,MLA864658460,4250,Hilo De Algodon Macrame Crudo Mejor Calidad Varios Grosores ,1732.0,2020-06-26 16:41:13+00:00,"Arte, Librería y Mercería",MLA1368,ITEM
105,MLA896652682,3752,Lapicera Parker Jotter Con Grabado De Texto O Logo,7750.0,2020-11-11 01:54:17+00:00,"Arte, Librería y Mercería",MLA1368,ITEM
106,MLA1374121719,900,Marcadores Filgo Alloy Sketch Artisticos Doble Punta X 12 Un,4400.0,2023-06-21 20:14:34+00:00,"Arte, Librería y Mercería",MLA1368,ITEM
109,MLA1133470067,500,200 Dijes Cuentas Plásticas Blancas C/letra Color Negro 7mm,1799.91,2022-04-22 20:52:37+00:00,"Arte, Librería y Mercería",MLA1368,ITEM
114,MLA1112249974,500,Cinta Doble Faz Transparente Silicona Nanotecnología 1m,1299.0,2021-11-13 14:45:23+00:00,"Arte, Librería y Mercería",MLA1368,ITEM
115,MLA1113212602,500,Resina Joyería Epoxi Transparente Vidrio Liquido 150g Joyas,5500.0,2021-11-19 23:49:43+00:00,"Arte, Librería y Mercería",MLA1368,ITEM
117,MLA1109878009,500,Marcadores Mooving Pincelados Punta Pincel Set X 16 Colores,4200.0,2021-10-26 19:02:15+00:00,"Arte, Librería y Mercería",MLA1368,ITEM
124,MLA17413071,93706,Huggies Supreme Care - XXG - Sin género - 50,5999.0,2021-02-25 18:59:09+00:00,Bebés,MLA1384,PRODUCT
125,MLA15821802,81434,Leche de fórmula en polvo sin TACC Nutricia Bagó Nutrilon Profutura 2 en bolsa de 1 de 1.2kg - 6  a 12 meses,9999.0,2020-06-26 22:03:31+00:00,Bebés,MLA1384,PRODUCT
135,MLA15821801,79528,Nutricia Bagó Nutrilon Profutura 3 En polvo - Bolsa - Unidad - 1 - 1.2 kg,6729.0,2020-06-26 22:03:30+00:00,Bebés,MLA1384,PRODUCT
129,MLA17413070,64718,Pañales Huggies Supreme Care  XG 52 u,5999.0,2021-02-25 18:59:09+00:00,Bebés,MLA1384,PRODUCT
122,MLA15993170,54811,Óleo calcáreo Estrella Baby Sin Fragancia 950 ml,2124.15,2020-08-06 22:12:44+00:00,Bebés,MLA1384,PRODUCT
127,MLA15821799,53938,Leche de fórmula en polvo sin TACC Nutricia Bagó Nutrilon Profutura 1 en bolsa de 1 de 1.2kg - 0  a 6 meses,9999.0,2020-06-26 22:03:29+00:00,Bebés,MLA1384,PRODUCT
138,MLA15995382,47786,Toallitas húmedas Q-Soft Aloe Vera 50 u,457.9,2020-08-07 19:14:46+00:00,Bebés,MLA1384,PRODUCT
126,MLA17460321,46932,Pampers Premium Care Pants - XXG - Sin género - 52,7750.0,2021-03-12 18:02:58+00:00,Bebés,MLA1384,PRODUCT
119,MLA19475008,39180,Nutrilon 1 Profutura - 0 A 6 Meses Brick 200ml X 24un,12933.0,2022-07-26 22:02:37+00:00,Bebés,MLA1384,PRODUCT
120,MLA19475010,28988,Nutrilon 2 Profutura - 6 A 12 Meses Brick 200ml X 24un,12500.0,2022-07-26 22:02:37+00:00,Bebés,MLA1384,PRODUCT
133,MLA10791888,25502,Nestlé nidina 2 polvo 800gr,5025.0,2018-08-24 17:11:01+00:00,Bebés,MLA1384,PRODUCT
137,MLA14561679,23442,Leche de fórmula líquida sin TACC Mead Johnson SanCor Bebé 2 en brick - Pack de 12 de 500mL - 6  a 12 meses,18480.0,2019-05-02 18:22:59+00:00,Bebés,MLA1384,PRODUCT
128,MLA19590484,21922,Toallas Húmedas Huggies Triple Protección X 80unidades M A F,986.0,2022-09-08 21:08:01+00:00,Bebés,MLA1384,PRODUCT
